tas50/chef-smokeping,Ruby,0.04,2,1,0.283453,2.56,0.08,1,663,0.044248,1,1,0,1,1
sebastianbergmann/global-state,PHP,0.5625,2,1,0.374155,7.75,0.75,1,751,0.251956,11,1,1,1,1
dNG-git/pas_interactive_cli,Python,0.333333,1,0,0.669456,4.0,0.0,1,79,0.0,0,0,0,1,1
getgauge/Intellij-Plugin,Java,0.971831,4,0,0.164019,18.799999,5.4,1,8153,0.007043,8,1,1,1,1
openshmem-org/tests-mellanox,C,0.985075,1,0,0.145328,3.0,0.25,0,63004,0.001992,1,0,0,1,1
CedX/free-mobile.yii,PHP,0.0,1,0,0.307087,9.0,0.0,1,222,0.0,3,0,0,1,1
ReactiveX/RxAndroid,Java,0.957746,10,1,0.209464,11.028571,4.285714,1,4882,0.470009,5259,1,1,1,1
ReactiveX/RxJava,Java,0.987805,7,1,0.286461,105.583336,20.0,1,56771,0.608368,11241,1,1,1,1
laravel/socialite,PHP,0.95,4,1,0.428218,20.5,10.5,1,700,0.194929,778,1,1,1,1
OneMoreGres/qtc-paneencode,C++,0.6,1,0,0.063934,2.333333,0.166667,1,683,0.0,0,0,0,1,1
lvillani/vagrant-metadata,Python,0.75,1,1,0.225397,3.333333,0.0,1,351,0.0,1,0,0,1,1
crawl-ref/crawl-ref,C++,0.952681,20,1,0.10424,367.75,0.0,1,373878,0.001309,207,1,1,1,0
