jtimberman/samba-cookbook,Ruby,0.105263,6,0,0.202226,1.396226,0.490566,1,582,0.534091,22,1,0,1,1
jtimberman/snort-cookbook,Ruby,0.25,2,0,0.297521,0.419355,0.0,1,185,0.0,20,0,0,1,1
jtimberman/ossec-cookbook,Ruby,0.071429,8,0,0.279126,1.55102,0.77551,1,787,0.0,32,0,0,1,1
pydanny/cookiecutter-django,Python,0.208333,10,1,0.203913,18.526316,10.947368,1,1548,0.0,1292,1,1,1,1
gammapy/gammapy,Python,0.805281,2,1,0.378281,46.476189,11.619048,1,17825,0.018536,17,1,1,1,1
sparklemotion/sqlite3-ruby,Ruby,0.911765,4,1,0.137909,3.6875,1.6875,1,5451,0.452653,284,1,1,1,1
Redth/AndHUD,C#,0.75,1,0,0.136857,5.625,1.75,1,1402,0.0,79,0,1,1,1
EliasOenal/multimon-ng,C,0.627451,2,0,0.185515,4.0,0.633333,1,7351,0.0,197,1,1,1,1
tboothman/imdbphp,PHP,0.969697,1,0,0.295873,2.109756,0.243902,1,5936,0.214286,55,1,1,1,1
daggerhart/Widget-Wrangler,PHP,0.882353,1,0,0.250549,3.055556,0.0,1,4433,0.0,1,0,0,1,1
jgraichen/msgr,Ruby,0.807692,1,1,0.182829,6.8125,0.625,1,1432,0.426009,4,1,1,1,1
EvanPurkhiser/linux-vt-setcolors,C,0.0,1,0,0.118557,8.125,0.375,1,175,0.0,26,0,0,1,1
Clorith/wordpress-string-locator,PHP,0.5,1,0,0.286385,1.5,0.25,1,175,0.0,1,0,0,1,1
willthames/ansible-lint,Python,0.833333,5,0,0.14214,6.736842,2.894737,1,1928,0.264567,284,1,1,1,1
Aurametrix/Alg-C,C++,0.870968,1,0,0.115708,2.647059,0.0,1,5297,0.169245,0,1,0,1,1
sailro/Shellify,C#,0.876404,2,0,0.315016,0.810811,0.027027,1,3419,0.09971,10,1,0,1,1
sailro/Bdtunnel,C#,0.294118,2,0,0.329995,0.860465,0.011628,1,12091,0.069459,28,1,0,1,1
sailro/Dexer,C#,0.884211,2,0,0.204436,1.588235,0.0,1,6928,0.062275,15,1,0,1,1
mikemcquaid/mikemcquaid.github.io,Ruby,0.0,1,0,0.001447,4.103448,0.034483,1,2768,0.0,2,0,0,1,1
matthewpatterson/thatmattpattis.at,PHP,0.0,1,0,0.043628,3.941176,0.0,1,8151,0.0,0,0,0,1,1
parkr/stuff,Python,0.5,1,1,0.043732,13.0,0.473684,1,19999,0.0,6,1,1,1,1
jirkapinkas/jsitemapgenerator,Java,1.0,1,0,0.147923,8.8,0.2,1,884,0.217822,6,1,0,1,1
