omise/omise-ruby,Ruby,0.885714,1,0,0.002171,7.8,0.4,1,1427,0.311392,14,1,1,1,1
webfactory/piwik-bundle,PHP,0.833333,3,1,0.053922,20.0,2.0,1,467,0.438144,16,1,1,1,1
mitre-cyber-academy/ctf-scoreboard,Ruby,0.603448,1,0,0.204094,1.0,0.0,1,2678,0.158981,3,0,0,1,1
dNG-git/builder_suite,Python,0.772727,3,0,0.620225,1.808824,0.0,1,1224,0.0,0,0,0,1,1
hw-cookbooks/nexus,Ruby,0.416667,2,0,0.295135,9.6,0.8,1,725,0.115447,0,1,1,1,1
Puharesource/TitleManager,Java,0.964286,2,0,0.100173,14.0,3.666667,1,2461,0.0,31,1,1,1,1
digitalocean/droplet_kit,Ruby,0.915493,3,1,0.003935,18.571428,5.571429,1,2623,0.496674,185,1,1,1,1
kc5nra/obs-browser,C++,0.860465,1,0,0.18939,5.8,0.8,1,3270,0.0,28,0,1,1,1
vitalk/pytest-flask,Python,0.777778,1,0,0.328699,25.333332,4.833333,0,684,0.275081,47,0,0,1,1
np-complete/np-complete-doj.in,Ruby,0.483146,1,1,0.278476,11.8,6.4,0,1915,0.572892,1,0,1,1,1
brendanmurty/website,PHP,0.980114,1,0,0.358589,18.799999,3.0,1,26804,0.027341,0,1,1,1,1
meskyanichi/parelation,Ruby,0.892857,1,1,0.219451,12.75,1.0,1,828,0.514563,30,1,1,1,1
thephpleague/climate,PHP,1.0,1,1,0.351286,75.666664,10.0,1,5430,0.010476,960,1,1,1,1
oncletom/wp-canalblog-importer,PHP,0.689655,1,1,0.163779,1.981818,0.054545,0,5316,0.145646,1,0,0,1,1
juliandunn/aix,Ruby,0.2,1,0,0.134494,22.0,8.0,1,630,0.0,8,0,1,1,1
robertblust/cdo-server,Java,0.739496,1,0,0.547749,77.571426,1.714286,1,12379,0.10214,5,1,1,1,1
takari/m2e-discovery-catalog,Java,0.75,5,0,0.058664,4.363636,0.659091,1,1777,0.842932,5,1,1,1,1
fcwill/fchat-pidgin,C,1.0,2,0,0.117219,9.857143,3.142857,1,6443,0.0,6,1,1,1,1
colour-science/colour,Python,0.870629,1,1,0.207844,78.272728,6.818182,1,89368,0.237729,172,1,1,1,1
JoomlaEstateAgency/com_jea,PHP,0.805195,1,0,0.196114,4.5625,0.0125,1,10451,0.0,0,0,0,1,1
marunjar/anewjkuapp,Java,0.970414,1,0,0.117737,55.099998,7.6,1,23262,0.0,7,0,1,1,1
freddyboucher/gwt-oauth2,Java,0.916667,2,0,0.34801,0.8,0.05,1,5390,0.273325,1,1,0,1,1
Crate/docker-crate,Python,0.5,3,0,0.15445,14.666667,2.833333,1,409,0.594306,15,1,1,1,1
