puppetlabs/packaging,Ruby,0.9375,5,1,0.17674,44.903225,14.032258,1,7724,0.280257,30,1,1,1,1
ivanakimov/hashids.php,PHP,1.0,2,1,0.156436,2.727273,1.0,1,582,0.311688,1131,1,1,1,1
rug-compling/alpinocorpus,C++,0.854167,1,0,0.092907,5.945946,0.054054,1,7902,0.015362,2,1,1,1,1
apache/gora,Java,0.977444,7,0,0.294172,8.081081,0.567568,1,29880,0.119411,38,1,1,1,1
hivesolutions/colony,Python,0.866667,1,1,0.58966,21.093023,0.046512,1,8481,0.286114,19,1,1,1,1
opscode-cookbooks/wix,Ruby,0.5,4,0,0.484536,0.487179,0.102564,1,102,0.0,9,0,0,1,1
NickCraver/StackExchange.Exceptional,C#,0.894737,3,0,0.060299,4.086957,2.391304,1,26438,0.0,312,1,1,1,1
facelessuser/ScopeHunter,Python,0.857143,1,0,0.357918,2.057143,0.485714,0,3009,0.661811,78,0,0,1,1
timcraft/formeze,Ruby,0.666667,1,1,0.0,3.238095,0.095238,1,1304,0.702194,75,1,1,1,1
vbeffara/Simulations,C,0.93617,1,0,0.065618,13.577778,0.0,1,8145,0.0,4,0,0,1,1
opscode-cookbooks/sql_server,Ruby,0.111111,5,0,0.429448,1.272727,0.681818,1,464,0.0,28,0,0,1,1
lucasdemarchi/codespell,Python,0.0,5,0,0.079918,2.688889,0.533333,1,450,0.0,56,1,0,1,1
opscode-cookbooks/transmission,Ruby,0.166667,7,0,0.237443,1.0625,0.291667,1,724,0.0,14,0,0,1,1
sot/cmd_states,Python,0.818182,2,0,0.321681,2.171429,0.285714,0,1929,0.143742,3,1,0,1,1
jbossas/jboss-threads,Java,1.0,2,0,0.399031,0.825,0.35,1,4964,0.092714,14,1,0,1,1
yonbergman/orly,Ruby,0.833333,1,0,0.006289,1.428571,0.071429,1,181,0.0,18,0,0,1,1
jorisv/RBDyn,C++,0.979167,1,1,0.264329,8.171429,0.114286,1,12352,0.435428,7,1,1,1,1
jorisv/Eigen3ToPython,Python,0.4,2,1,0.338691,1.0,0.028571,1,4387,0.030702,2,1,0,1,1
oisin/ierail,Ruby,0.928571,2,1,0.040773,2.305556,0.583333,1,2800,0.579208,7,1,1,1,1
opscode-cookbooks/freebsd,Ruby,0.083333,5,1,0.243714,1.909091,0.431818,1,516,0.35474,27,1,0,1,1
gemrb/gemrb,C++,0.89404,2,0,0.159583,39.837837,0.891892,1,156822,0.001627,213,1,1,1,1
jentrata/jentrata-msh,Java,0.990017,2,0,0.371428,2.465116,0.069767,1,69142,0.080085,13,1,1,1,1
Pylons/pyramid_tm,Python,0.6,6,1,0.209733,3.291667,0.645833,1,705,0.617304,22,1,1,1,1
epiphani/bahamut,C,0.803922,5,0,0.165065,2.348837,0.302326,1,49004,0.0,28,1,1,1,1
wix/pkgutil,Ruby,0.2,3,1,0.0,0.535714,0.107143,1,139,0.0,4,0,0,1,1
mrjimenez/pupnp,C,0.66,5,0,0.267254,6.666667,0.179487,1,50796,0.551029,31,1,1,1,1
cmayes/cmayes-common,Java,0.970588,2,0,0.451993,2.777778,0.0,1,2325,0.365722,1,1,0,1,1
apache/commons-io,Java,0.995146,2,0,0.403801,1.882353,0.094118,1,30717,0.402826,185,1,0,1,1
robo-code/robocode,Java,0.911532,1,0,0.313036,12.134831,0.067416,1,85161,0.058238,180,1,1,1,1
jhawthorn/dkim,Ruby,0.888889,1,1,0.099031,2.022222,0.2,0,953,0.481928,58,0,0,1,1
benalexau/xml-formatter,Java,0.0,3,0,0.334936,0.410256,0.025641,1,415,0.0,4,0,0,1,1
opscode-cookbooks/motd-tail,Ruby,0.285714,3,0,0.367769,0.888889,0.222222,1,285,0.353982,10,1,0,1,1
Toblerity/rtree,Python,0.545455,3,1,0.251465,2.3125,0.703125,1,1538,0.024493,125,1,1,1,1
tlovett1/Safe-Redirect-Manager,PHP,0.75,2,1,0.331039,5.903226,2.483871,1,1146,0.281734,76,1,1,1,1
