"PrestaShop/realexredirect","PHP","0.2","4","0","0.101772","5.7","0.1","0","1985","0.0","0","0","0","1","1"
"LoveHoly/Ex-Astris","Java","0.984375","1","0","0.038325","56.0","47.0","0","6005","0.0","11","0","1","1","1"
"halilkaya/wppy","Python","0.5","1","0","0.158537","7.0","0.8","1","99","0.0","6","0","0","1","1"
"Vibius/development-kit","PHP","0.25","1","0","0.142105","0.0","0.0","1","166","0.0","1","0","0","1","1"
"oder-chiou/rt5647_lg","C","1.0","1","0","0.058676","15.0","0.0","1","5615","0.0","0","0","0","1","1"
"Bytewerk/WeeRC","C++","1.0","1","0","0.152603","8.0","0.0","1","2282","0.0","0","0","0","1","1"
"mbedded-ninja/MHal","C++","0.357143","1","1","0.447481","8.0","10.0","0","647","0.071685","0","0","1","1","1"
"antimattr/mongodb-migrations-bundle","PHP","0.928571","1","0","0.328358","22.0","1.0","1","540","0.0","12","0","0","1","1"
"Multimediajugend/Website","PHP","0.418605","2","0","0.140233","12.166667","1.5","1","5109","0.0","0","1","1","1","1"
"fossaag/rolp","Java","0.777778","2","0","0.151927","4.0","0.0","1","11558","0.169612","1","1","0","1","1"
"defunctzombie/ansible-coreos-bootstrap","Python","0.0","2","1","0.993439","4.0","2.333333","1","164","0.0","136","1","1","1","1"
"gridkit/jvm-attach","Java","1.0","1","0","0.110795","3.625","0.0","1","1565","0.093685","3","1","0","1","1"
"yoshimalucky/my_pcl_tutorial","C++","1.0","2","0","0.459016","35.0","8.0","1","323","0.0","1","1","1","1","1"
"andytill/erlyberly","Java","1.0","1","0","0.050227","22.666668","2.5","1","3200","0.053276","158","1","1","1","1"
"jgraichen/stic","Ruby","0.955556","1","1","0.271725","9.888889","0.0","1","1721","0.40365","1","1","0","1","1"
"AICP/device_oneplus_bacon","C","0.5","8","0","0.157576","15.666667","0.0","1","1814","0.0","2","1","0","1","1"
"GNOME/liboobs","C","0.732394","3","0","0.27555","3.690141","0.028169","1","10101","0.0","1","1","1","1","1"
"westurner/pyleset","Python","0.166667","1","1","0.25","2.5","6.0","1","650","0.556075","1","1","1","1","1"
"cryptk/pmxbot_redmine","Python","0.5","1","0","0.006849","4.25","2.0","1","181","0.0","0","0","0","1","1"
"iamovrhere/CurrencyConverter","Java","0.972222","1","0","0.39763","14.4","1.2","1","4576","0.0","0","0","1","1","1"
"Patypus/Java8FeatureInvestigation","Java","0.387097","1","0","0.043269","9.333333","2.0","0","799","0.513819","0","0","0","1","1"
"SquidDev/CC-Tweaks","Java","0.96875","1","0","0.096497","16.0","5.0","1","1522","0.0","10","0","1","1","1"
"ibombonato/PalestraGenerics","C#","0.6","1","0","0.079452","0.0","0.0","1","332","0.0","0","0","0","1","1"
"RWTH-I5-IDSG/BikeMan","Java","0.826498","3","0","0.202977","37.799999","1.0","1","215459","0.009367","3","1","1","1","1"
"UniAlteri/statesBundle","PHP","0.818182","1","0","0.104738","11.0","0.0","1","9481","0.404494","2","1","0","1","1"
"cca/millennium_patron_import","Python","0.5","1","0","0.333333","2.75","0.75","1","136","0.0","2","0","0","1","1"
"celements/celements-search","Java","1.0","2","0","0.033907","11.6","0.4","0","1966","0.486528","0","1","1","1","1"
"pnosalik/AugmentedOxford","Java","0.979885","4","0","0.221237","67.0","0.0","1","36829","0.035747","2","1","0","1","1"
"knightwu/SublimeLinter-contrib-pig","Python","0.0","1","0","0.25","0.0","0.0","1","163","0.0","0","0","0","1","1"
"uw-cmg/MAST","Python","0.560219","5","0","0.096029","89.097565","0.585366","0","87348","0.115797","2","1","1","1","1"
"PSMoviles/FarmacyV2.0","Java","0.7","1","0","0.409114","9.0","0.0","1","12745","0.0","0","0","0","1","1"
"myriadmobile/hopscotch","Java","0.851852","2","0","0.361176","44.0","0.0","1","2117","0.0","2","1","0","1","1"
"zephir-lang/idea-plugin","Java","0.75","1","0","0.104839","57.0","1.0","1","788","0.0","15","0","1","1","1"
"kyleshank/apt-transport-s3","C++","0.8","2","0","0.177589","0.25","0.014706","1","2422","0.0","80","0","0","1","1"
"clicksign/widget","Ruby","0.0","1","0","0.014587","22.6","1.8","0","629","0.0","1","0","0","1","1"
"automatical/conference-video-tools","PHP","0.3","1","0","0.191989","1.2","0.0","1","590","0.0","0","0","0","1","1"
"AntiMoron/aMazing","C++","0.827751","1","0","0.191605","15.166667","2.333333","0","19633","0.0","14","0","1","1","1"
"jcugat/django-custom-user","Python","0.4","1","1","0.165768","2.5","0.363636","1","643","1.108108","164","1","1","1","1"
"fsmk/fsmkschool","Python","0.888889","1","1","0.035698","55.0","1.666667","1","10673","0.053884","0","1","1","1","1"
"elfeto/Security","Java","0.8125","1","0","0.070243","10.5","0.0","1","30073","0.0","0","0","0","1","1"
"omise/omise-ruby","Ruby","0.885714","1","0","0.002171","7.8","0.4","1","1427","0.311392","14","1","1","1","1"
"webcompere/SpringStandaloneDBAccess","Java","0.888889","2","0","0.161054","1.6","0.4","0","578","0.189286","0","0","0","1","1"
"monofone/ansible-installer","PHP","0.714286","22","1","0.244344","7.454545","0.0","1","411","0.145763","3","1","1","1","1"
