"vchaillo/get_next_line","C","0.709924","2","0","0.267257","18.666668","0.0","1","2110","0.0","0","1","0","1","1"
"kbrock/dothtml","Ruby","0.333333","1","1","0.004554","4.333333","0.0","1","9704","0.217949","1","1","0","1","1"
"jeanluct/cbraid","C++","0.727273","1","0","0.260515","0.589744","0.0","1","4452","0.0","1","0","0","1","1"
"solostaran/EliteDDC","Java","0.938144","1","0","0.061699","23.0","3.0","0","10343","0.081472","0","0","1","1","1"
"goodcrypto/goodcrypto-mail","Python","0.761905","2","0","0.040316","3.0","0.0","1","8280","0.0","0","1","0","1","1"
"FusionSP/android_packages_providers_DownloadProvider","Java","1.0","1","0","0.197146","0.0","0.0","1","13812","0.193876","0","0","0","1","1"
"informationgrid/ingrid-server-opensearch","Java","0.85","3","0","0.0","3.666667","0.0","1","19679","0.326287","0","1","0","1","1"
"bregnvig/F2011","Java","0.928571","1","0","0.06091","0.4","0.0","1","2624","0.0","0","0","0","1","1"
"mohamedhagag/dvit-odoo8","Python","0.25","1","0","0.136257","13.5","1.0","1","1142","0.0","11","0","1","1","1"
"PeloNZ/moodle-block_yammer","PHP","0.166667","1","0","0.400468","15.0","0.0","1","259","0.0","0","0","0","1","1"
"mnmnc/MachineLearning_Maze","Python","1.0","1","0","0.101322","12.0","0.0","1","444","0.0","0","0","0","1","1"
"sdukshis/test","C++","1.0","1","1","0.006944","0.0","0.0","1","146","0.494845","0","0","0","1","1"
"epatrick/abpp","C#","0.454545","1","0","0.116832","2.5","0.0","1","17220","0.0","0","0","0","1","1"
"t1/deployer","Java","0.956522","1","1","0.020495","21.25","0.0","0","3698","0.206886","2","0","0","1","1"
"acostry/chop-app-bluemix","PHP","0.75","1","0","0.276808","0.0","0.0","1","304","0.0","0","0","0","1","1"
"phpdudimanche/incident","PHP","0.6","1","0","0.222669","20.5","0.5","0","999","0.0","0","0","0","1","1"
"preemptive/OSGiSigningCheck","Java","0.5","1","0","0.136213","0.0","0.0","1","314","0.0","0","0","0","1","1"
"tbpgr/ruboty-help_query","Ruby","0.75","1","1","0.115044","0.0","0.0","1","251","0.584211","0","0","0","1","1"
"xiezhw3/GridWord","Java","0.857143","1","0","0.229677","0.0","0.0","1","3146","0.122879","0","0","0","1","1"
"emhoracek/ov-adventure","Python","0.888889","1","0","0.060185","6.333333","2.333333","0","1017","0.050847","1","0","0","1","1"
"OriHoch/php-crossplatform","PHP","0.75","1","1","0.129167","0.0","0.0","1","212","0.271186","0","0","0","1","1"
"east-sussex-county-council/Escc.ClientDependencyFramework","C#","0.571429","1","0","0.272727","1.5","0.0","1","248","0.0","1","0","0","1","1"
"Illidan117/Tarea-4","C++","1.0","1","0","0.175182","0.0","0.0","1","228","0.0","0","0","0","1","1"
"alzwded/RemapHJKL","C++","0.166667","1","0","0.17734","0.0","0.0","1","349","0.0","0","0","0","1","1"
"purplelilgirl/LudumDare31","C#","0.6","1","0","0.256","0.0","0.0","1","374","0.0","0","0","0","1","1"
"sahilsarpal/Commander","PHP","0.8","1","1","0.072398","0.0","0.0","1","205","0.0","0","0","0","1","1"
"Isildy/moc-ruby-2014-homework","Ruby","0.241379","1","0","0.028475","15.0","0.5","0","8196","0.150376","0","0","1","1","1"
"mobilejazz/xades4android","Java","0.970297","2","0","0.458214","0.5","0.0","1","22152","0.092666","0","1","0","1","1"
"fhir-crucible/plan_executor","Ruby","0.933333","3","1","0.031917","44.0","1.666667","1","12633","0.070872","1","1","1","1","1"
"fhir-crucible/fhir_client","Ruby","0.818182","2","1","0.437311","35.0","1.0","1","760","0.038226","10","1","1","1","1"
"takumin/puppet-wp_cli","Ruby","0.6","1","1","0.118644","0.0","0.0","1","304","0.342857","0","0","0","1","1"
"kashifrazzaqui/json-streamer","Python","0.666667","1","0","0.343511","17.5","0.5","1","685","0.0","32","0","0","1","1"
"EricPascolo/lectures","Java","1.0","1","0","0.23374","0.0","0.0","1","380","0.0","0","0","0","1","1"
"plzhang/Sunshine","Java","0.8125","1","0","0.176072","0.0","0.0","1","2230","0.214844","0","0","0","1","1"
"xargi/tuohi14-secjs","Python","0.0","2","0","0.219404","15.0","0.0","1","5511","0.0","0","1","0","1","1"
"HuaweiSNC/OPS2","Python","0.883333","2","0","0.344118","6.0","0.0","1","9185","0.0","4","1","0","1","1"
"SalemEbo/aria_port","C++","0.666667","1","0","0.17301","0.0","0.0","1","247","0.0","0","0","0","1","1"
"LonamiWebs/CSMD","C#","0.916667","1","0","0.139578","2.0","0.0","1","1850","0.0","1","0","0","1","1"
"coderczp/moni","Java","1.0","1","0","0.119863","0.0","0.0","1","1030","0.231841","0","0","0","1","1"
"matematik7/CChatServer","Python","1.0","1","0","0.221212","0.0","0.0","1","261","0.0","0","0","0","1","1"
"selectel/python-yawndb","Python","0.75","1","1","0.239336","0.0","0.0","1","322","0.390476","0","0","0","1","1"
"forter/storm-topology-api","Java","1.0","1","1","0.116433","3.0","0.0","1","1202","0.0","0","0","0","1","1"
"ez2sugul/Blinduo","Java","0.0","1","1","0.011202","7.5","0.5","0","976","0.0","1","0","0","1","1"
"informationgrid/ingrid-jetspeed-portal","Java","1.0","3","0","0.319098","4.0","0.0","1","3398","0.015974","0","1","0","1","1"
"daniel-bytes/Rps","C#","0.858974","1","0","0.219351","0.0","0.0","1","1891","0.13123","0","0","0","1","1"
"informationgrid/ingrid-portal-utils","Java","0.866667","4","0","0.392347","2.5","0.0","1","1209","0.37308","0","1","0","1","1"
"moroine/learner-profiler","PHP","0.553398","1","0","0.109653","51.5","0.5","1","23613","0.0","0","0","1","1","1"
"EvaEngine/EvaCommon","PHP","0.142857","3","0","0.289683","8.75","0.0","1","290","0.100629","1","1","0","1","1"
"bmsleight/talos","C++","1.0","1","0","0.101587","0.0","0.0","1","286","0.0","0","0","0","1","1"
"StefSchenkelaars/capistrano-generals","Ruby","0.363636","1","0","0.153846","4.25","0.0","1","252","0.0","1","0","0","1","1"
"wandersage/testApp","Java","0.933333","1","0","0.175868","0.0","0.0","1","1507","0.006601","0","0","0","1","1"
"kashefy/sample_icp","C++","0.0","1","1","0.059701","0.0","0.0","1","68","0.0","0","0","0","1","1"
"qucosa/qucosa-sword-filehandler","Java","1.0","1","0","0.145404","12.666667","1.0","1","1546","0.513547","1","1","1","1","1"
"SahaginOrg/sahagin-jenkins-plugin","Java","1.0","1","0","0.068592","2.666667","0.0","1","261","0.0","2","0","0","1","1"
"shirku/plugin","C++","0.444444","1","0","0.148368","0.0","0.0","1","287","0.2","0","0","0","1","1"
"rgladwell/imap-upload","Python","0.0","2","0","0.10929","0.227273","0.015152","1","368","0.0","7","0","0","1","1"
"MarioViara/xprintfc","C","1.0","2","0","0.203602","3.666667","0.333333","1","1020","0.0","7","1","0","1","1"
"corelibphp/core","PHP","0.888889","1","0","0.455432","5.3","0.1","1","1604","0.125326","1","1","1","1","1"
"allesmi/apsp","Python","1.0","1","0","0.083721","0.0","0.0","1","197","0.0","0","0","0","1","1"
"Kadvin/spring-service-components","Java","0.956332","2","0","0.165824","0.0","0.0","1","186246","0.089523","0","1","0","1","1"
"Clyde-fare/ase_extensions","Python","0.666667","1","0","0.383162","12.0","0.0","1","1798","0.0","0","0","0","1","1"
